"ProteinName","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12"
"sp|Q6IBS0|TWF2_HUMAN",40283333.3333333,31099154.0534309,38656666.6666667,38233333.3333333,29732833.6795785,32786636.6308845,53270847.1370105,29480786.5470149,25975794.0607322,35025798.5732439,18300000,37450000
"sp|Q6IN85|P4R3A_HUMAN",-47150000,-48100000,-37210000,-28300000,-58055000,-4.2e+07,NA,NA,NA,-37600000,-42700000,-51250000
"sp|Q6IQ23|PKHA7_HUMAN",-54650000,-62900000,-46510000,-5e+07,-66955000,-52200000,-61940000,-37900000,-4.9e+07,-45550000,-51900000,-55750000
"sp|Q6JQN1|ACD10_HUMAN",-45350000,-52300000,-39410000,-39500000,-57055000,-42400000,-52500000,-35100000,NA,-40100000,-42800000,-48250000
"sp|Q6KC79|NIPBL_HUMAN",-66050000,-78630000,-56330000,-61440000,-83175000,-65380000,-70210000,-44707000,-59560000,-52620000,-66020000,-69490000
"sp|Q6L8Q7|PDE12_HUMAN",-40550000,-49200000,-35510000,-31500000,-50655000,-31200000,NA,-30600000,-42200000,-37200000,-37100000,-50950000
"sp|Q6NUK1|SCMC1_HUMAN",-49310000,-54400000,-37320000,-43160000,-56995000,-44800000,NA,-30540000,-41080000,-34810000,-47610000,-49800000
"sp|Q6NUM9|RETST_HUMAN",-58020000,-62400000,-56140000,-51700000,-66255000,-60710000,-67400000,NA,-51740000,-51310000,-59110000,-61650000
"sp|Q6NVY1|HIBCH_HUMAN",22219494.8019118,16754832.5904662,18326935.3669538,16875271.8048452,19233587.7192696,18299899.0078623,22579494.2303905,24230440.9711726,22966291.9853521,26168422.8159975,24020565.9977106,19432213.9743969
"sp|Q6NXE6|ARMC6_HUMAN",-47150000,-58500000,-40710000,-48200000,-66455000,-51900000,-44200000,-29500000,-41200000,-3.7e+07,-52600000,-52950000
"sp|Q6NYC1|JMJD6_HUMAN",-37250000,-46451159.4596388,-34983261.2630541,-34301159.4596387,-46455000,-41166666.6666667,-33900000,-30563333.3333333,-35176666.6666667,-36040000,-38200000,-41216666.6666667
"sp|Q6NZY4|ZCHC8_HUMAN",-53283333.3333334,-64100000,-42976666.6666667,-50417079.559652,-67021666.6666667,-52857583.0332367,-49889788.2376146,-33086666.6666667,-47038307.6061485,-41033333.3333333,-55033333.3333334,-52654155.7132797
"sp|Q6P1A2|MBOA5_HUMAN",-56850000,-64600000,-48390000,-50500000,-70155000,-50500000,NA,NA,-50300000,-47540000,-57770000,NA
"sp|Q6P1M3|L2GL2_HUMAN",-53250000,-61400000,-46145000,-4.8e+07,-64023756.8467965,-48400000,-59100000,-37265000,-47731243.1532035,-44025000,-51900000,-5.8e+07
"sp|Q6P1N9|TATD1_HUMAN",-48700000,-56650000,-42395000,-41600000,-58305000,-42450000,-55090000,-32904105.1437794,-48555894.8562206,-42360000,-47250000,-53700000
"sp|Q6P1X6|CH082_HUMAN",-41350000,-4.6e+07,-42310000,-32600000,-45755000,-38700000,-51200000,-33700000,-37700000,-40200000,NA,NA
